filename,status,set,number,fullName,imageField,sourceUrl,contentType
012 - 72 - Tod - Nimble Fox.jpg,downloaded,12,72,Tod - Nimble Fox,full,https://api.lorcana.ravensburger.com/images/en/set12/72_d2bb6b4c955d1d976619e4c0aead6a5de70aa0ea.jpg,image/jpeg;charset=UTF-8
012 - 73 - Helga Sinclair - No Backup Needed.jpg,downloaded,12,73,Helga Sinclair - No Backup Needed,full,https://api.lorcana.ravensburger.com/images/en/set12/73_8042a42461c8ddde2caf0ce440c3503b78039dd2.jpg,image/jpeg;charset=UTF-8
012 - 74 - The Witch - Wily Woodcarver.jpg,downloaded,12,74,The Witch - Wily Woodcarver,full,https://api.lorcana.ravensburger.com/images/en/set12/74_fd4b8385fe07e170ef5e940e95fffc8c95ae1296.jpg,image/jpeg;charset=UTF-8
012 - 75 - The Queen - Evil Ruler.jpg,downloaded,12,75,The Queen - Evil Ruler,full,https://api.lorcana.ravensburger.com/images/en/set12/75_14aab3337d2b6266af4ddb9b63b4330c2da7fcee.jpg,image/jpeg;charset=UTF-8
012 - 76 - Buzz Lightyear - Space Ranger.jpg,downloaded,12,76,Buzz Lightyear - Space Ranger,full,https://api.lorcana.ravensburger.com/images/en/set12/76_1e5b4d62b11d9cca96e7f1fa3d844838a48197a5.jpg,image/jpeg;charset=UTF-8
012 - 77 - RC - Remote-Controlled Car.jpg,downloaded,12,77,RC - Remote-Controlled Car,full,https://api.lorcana.ravensburger.com/images/en/set12/77_a035676fa654b7a6140995687d8c0dcdae62e8f9.jpg,image/jpeg;charset=UTF-8
012 - 78 - Lord MacGuffin - Clever Swordsman.jpg,downloaded,12,78,Lord MacGuffin - Clever Swordsman,full,https://api.lorcana.ravensburger.com/images/en/set12/78_0a4ef377508049229fe5ed671fe577bd7d1d9aab.jpg,image/jpeg;charset=UTF-8
012 - 79 - Lenny - Toy Binoculars.jpg,downloaded,12,79,Lenny - Toy Binoculars,full,https://api.lorcana.ravensburger.com/images/en/set12/79_ba260167ee75111504c3d3f73a2b5de220c531be.jpg,image/jpeg;charset=UTF-8
012 - 80 - Gaetan Moliere - Clever Burrower.jpg,downloaded,12,80,Gaetan Moliere - Clever Burrower,full,https://api.lorcana.ravensburger.com/images/en/set12/80_1b003c0f61a59f2212f3a1eecc5eddc04dbdbcfa.jpg,image/jpeg;charset=UTF-8
012 - 81 - Peter Pan - Searching Far and Wide.jpg,downloaded,12,81,Peter Pan - Searching Far and Wide,full,https://api.lorcana.ravensburger.com/images/en/set12/81_bdc962948195542ed524e338266c0ba248864496.jpg,image/jpeg;charset=UTF-8
012 - 82 - Milo Thatch - Getting His Hands Dirty.jpg,downloaded,12,82,Milo Thatch - Getting His Hands Dirty,full,https://api.lorcana.ravensburger.com/images/en/set12/82_c3106e9692931d91482b246f4ac7f30ff7fb51c3.jpg,image/jpeg;charset=UTF-8
012 - 83 - Alien - True Believer.jpg,downloaded,12,83,Alien - True Believer,full,https://api.lorcana.ravensburger.com/images/en/set12/83_dfeca870ea0bb513c21b1f75795e3f976ddf0162.jpg,image/jpeg;charset=UTF-8
012 - 84 - Donald Duck - Distracted Traveler.jpg,downloaded,12,84,Donald Duck - Distracted Traveler,full,https://api.lorcana.ravensburger.com/images/en/set12/84_12360c422e44aa4922c916bb64eeeb90040e57fa.jpg,image/jpeg;charset=UTF-8
012 - 85 - Buzz Lightyear - On the Way.jpg,downloaded,12,85,Buzz Lightyear - On the Way,full,https://api.lorcana.ravensburger.com/images/en/set12/85_e60069621fe465605b61cb36ffc1ad387d9420a9.jpg,image/jpeg;charset=UTF-8
012 - 86 - Elinor - Renowned Diplomat.jpg,downloaded,12,86,Elinor - Renowned Diplomat,full,https://api.lorcana.ravensburger.com/images/en/set12/86_9851189608d9650dc922bd1cbc5b085cc15b4b28.jpg,image/jpeg;charset=UTF-8
012 - 87 - Lyle Tiberius Rourke - Adventurer for Hire.jpg,downloaded,12,87,Lyle Tiberius Rourke - Adventurer for Hire,full,https://api.lorcana.ravensburger.com/images/en/set12/87_a37943d83cee3e1b2eed382b9f2dfdbd1b435ea3.jpg,image/jpeg;charset=UTF-8
012 - 88 - Joshua Sweet - Field Surgeon.jpg,downloaded,12,88,Joshua Sweet - Field Surgeon,full,https://api.lorcana.ravensburger.com/images/en/set12/88_39a7b91ba29d72a4316da6ad66299a6b5566e53a.jpg,image/jpeg;charset=UTF-8
012 - 89 - Merida - Gifted Archer.jpg,downloaded,12,89,Merida - Gifted Archer,full,https://api.lorcana.ravensburger.com/images/en/set12/89_b905492f8bf779406f91b55c3971ec196b8dfdf5.jpg,image/jpeg;charset=UTF-8
012 - 90 - The Queen - Devious Disguise.jpg,downloaded,12,90,The Queen - Devious Disguise,full,https://api.lorcana.ravensburger.com/images/en/set12/90_26f01e33a995504dfe25f388a69f28de01ff7eb7.jpg,image/jpeg;charset=UTF-8
012 - 91 - Buzz Lightyear - Jungle Ranger.jpg,downloaded,12,91,Buzz Lightyear - Jungle Ranger,full,https://api.lorcana.ravensburger.com/images/en/set12/91_86b19a716112103b50b1ef6e07afcb377f36f94d.jpg,image/jpeg;charset=UTF-8
012 - 92 - Cruella De Vil - Judgmental Traveler.jpg,downloaded,12,92,Cruella De Vil - Judgmental Traveler,full,https://api.lorcana.ravensburger.com/images/en/set12/92_e4f2a5dacc43104029130ecf96b1811de4d2697a.jpg,image/jpeg;charset=UTF-8
012 - 93 - Helga Sinclair - Prepared for Anything.jpg,downloaded,12,93,Helga Sinclair - Prepared for Anything,full,https://api.lorcana.ravensburger.com/images/en/set12/93_a12a667855357bc760cb0dc8af9ba4ab28bb8c7b.jpg,image/jpeg;charset=UTF-8
012 - 94 - The Huntsman - On the Queen's Orders.jpg,downloaded,12,94,The Huntsman - On the Queen's Orders,full,https://api.lorcana.ravensburger.com/images/en/set12/94_bd00510de719c060d65ed249d5c2596161959822.jpg,image/jpeg;charset=UTF-8
012 - 95 - Strange Things.jpg,downloaded,12,95,Strange Things,full,https://api.lorcana.ravensburger.com/images/en/set12/95_a41cce25ebae5a50743adb4fc09cdfc9a7d431a8.jpg,image/jpeg;charset=UTF-8
012 - 96 - Sabotage.jpg,downloaded,12,96,Sabotage,full,https://api.lorcana.ravensburger.com/images/en/set12/96_073355c74bac5891bc470e753249416d5edbd1d9.jpg,image/jpeg;charset=UTF-8
012 - 97 - The Family Scattered.jpg,downloaded,12,97,The Family Scattered,full,https://api.lorcana.ravensburger.com/images/en/set12/97_e6522d16f30211644ba3436d476751e6f825641d.jpg,image/jpeg;charset=UTF-8
012 - 98 - Buzz's Arm.jpg,downloaded,12,98,Buzz's Arm,full,https://api.lorcana.ravensburger.com/images/en/set12/98_1e30a6d8cb01e1869c094727e0191b8934018992.jpg,image/jpeg;charset=UTF-8
012 - 99 - The Claw.jpg,downloaded,12,99,The Claw,full,https://api.lorcana.ravensburger.com/images/en/set12/99_45aa6c751530012647095479d2b4b602bfcc4ead.jpg,image/jpeg;charset=UTF-8
012 - 100 - Gyro-Evac.jpg,downloaded,12,100,Gyro-Evac,full,https://api.lorcana.ravensburger.com/images/en/set12/100_0fd91f81a9325bf3b0411f3c46338cecfe2c9f10.jpg,image/jpeg;charset=UTF-8
012 - 101 - Merida's Bow.jpg,downloaded,12,101,Merida's Bow,full,https://api.lorcana.ravensburger.com/images/en/set12/101_3ae7c27025e5b153ad0bd9d4ae05407468468d97.jpg,image/jpeg;charset=UTF-8
012 - 102 - Pizza Planet - Spaceport.jpg,downloaded,12,102,Pizza Planet - Spaceport,full,https://api.lorcana.ravensburger.com/images/en/set12/102_8cedfc60d708c245adb3a01f2b48ba7b290c3f94.jpg,image/jpeg;charset=UTF-8
012 - 103 - Lyle Tiberius Rourke - Crystallized Commander.jpg,downloaded,12,103,Lyle Tiberius Rourke - Crystallized Commander,full,https://api.lorcana.ravensburger.com/images/en/set12/103_13a23db4c7a4fb8c4a298ae2190605b420edd8da.jpg,image/jpeg;charset=UTF-8
012 - 104 - Mr. Incredible - Bob Parr.jpg,downloaded,12,104,Mr. Incredible - Bob Parr,full,https://api.lorcana.ravensburger.com/images/en/set12/104_19a9177dc0492c9c31bafff6c698b009b0d7e3a8.jpg,image/jpeg;charset=UTF-8
012 - 105 - Lyle Tiberius Rourke - Looking for His Moment.jpg,downloaded,12,105,Lyle Tiberius Rourke - Looking for His Moment,full,https://api.lorcana.ravensburger.com/images/en/set12/105_ab371bc93defa9e00b4abe342c353af76b5b6712.jpg,image/jpeg;charset=UTF-8
012 - 106 - Pegasus - Searching High and Low.jpg,downloaded,12,106,Pegasus - Searching High and Low,full,https://api.lorcana.ravensburger.com/images/en/set12/106_d212ad770591d18cc6e4710abc3950bbce17feaa.jpg,image/jpeg;charset=UTF-8
012 - 107 - Audrey Ramirez - Gutsy Mechanic.jpg,downloaded,12,107,Audrey Ramirez - Gutsy Mechanic,full,https://api.lorcana.ravensburger.com/images/en/set12/107_6a0acff46f165733e6c9fc233c9c1a0a2c355d50.jpg,image/jpeg;charset=UTF-8
012 - 108 - Milo Thatch - Courageous Explorer.jpg,downloaded,12,108,Milo Thatch - Courageous Explorer,full,https://api.lorcana.ravensburger.com/images/en/set12/108_b4a4ecc025ea24de1b46924115db9608772d285c.jpg,image/jpeg;charset=UTF-8
012 - 109 - Zeus - Defiant God.jpg,downloaded,12,109,Zeus - Defiant God,full,https://api.lorcana.ravensburger.com/images/en/set12/109_d3520719b9bd3e6c20bfa7aeffa922d7af91df70.jpg,image/jpeg;charset=UTF-8
012 - 110 - Preston Whitmore - Expedition Financier.jpg,downloaded,12,110,Preston Whitmore - Expedition Financier,full,https://api.lorcana.ravensburger.com/images/en/set12/110_7546aa858e08919c05a82645796568258af724a6.jpg,image/jpeg;charset=UTF-8
012 - 111 - Jingle Joe - Sid's Toy.jpg,downloaded,12,111,Jingle Joe - Sid's Toy,full,https://api.lorcana.ravensburger.com/images/en/set12/111_3d12f724056d5db0c9abe60d89d5511d92d9de7a.jpg,image/jpeg;charset=UTF-8
012 - 112 - Wind-Up Frog - Sid's Toy.jpg,downloaded,12,112,Wind-Up Frog - Sid's Toy,full,https://api.lorcana.ravensburger.com/images/en/set12/112_88a45582cee97cb893a2f52c93f52ce62df23e87.jpg,image/jpeg;charset=UTF-8
012 - 113 - Roller Bob - Sid's Toy.jpg,downloaded,12,113,Roller Bob - Sid's Toy,full,https://api.lorcana.ravensburger.com/images/en/set12/113_00c2840facc9bac0090b61a7f459a2b2a2c1cd3d.jpg,image/jpeg;charset=UTF-8
012 - 114 - Hand-in-the-Box - Sid's Toy.jpg,downloaded,12,114,Hand-in-the-Box - Sid's Toy,full,https://api.lorcana.ravensburger.com/images/en/set12/114_26431c45f17ac312c8db0ff6655c32a88be1a4f3.jpg,image/jpeg;charset=UTF-8
012 - 115 - Daisy Duck - Trendy Traveler.jpg,downloaded,12,115,Daisy Duck - Trendy Traveler,full,https://api.lorcana.ravensburger.com/images/en/set12/115_e2ce4c979bf187684d90e5769a831e944cff3726.jpg,image/jpeg;charset=UTF-8
012 - 116 - Copper - Big Dog.jpg,downloaded,12,116,Copper - Big Dog,full,https://api.lorcana.ravensburger.com/images/en/set12/116_b7ee4b375a3128b39ed12e6aa570ab1142bc4357.jpg,image/jpeg;charset=UTF-8
012 - 117 - Jebidiah Farnsworth - Cookie.jpg,downloaded,12,117,Jebidiah Farnsworth - Cookie,full,https://api.lorcana.ravensburger.com/images/en/set12/117_eb4232ab0e4551a55a6da4a72dbfa3a9aad98bc4.jpg,image/jpeg;charset=UTF-8
012 - 118 - Dash Parr - Super Speedy.jpg,downloaded,12,118,Dash Parr - Super Speedy,full,https://api.lorcana.ravensburger.com/images/en/set12/118_c2bfbc90185282651bb64ed027d3c0b3cc4adc08.jpg,image/jpeg;charset=UTF-8
012 - 119 - Babyhead - Leader of Sid's Toys.jpg,downloaded,12,119,Babyhead - Leader of Sid's Toys,full,https://api.lorcana.ravensburger.com/images/en/set12/119_2a99d1eca7445d618ef87df711c039bfb2b7b393.jpg,image/jpeg;charset=UTF-8
012 - 120 - Bouncing Ducky - Sid's Toy.jpg,downloaded,12,120,Bouncing Ducky - Sid's Toy,full,https://api.lorcana.ravensburger.com/images/en/set12/120_1da4167615d52156768309ef3b983eb5550ca5ac.jpg,image/jpeg;charset=UTF-8
012 - 121 - Jack-Jack Parr - Incredible Potential.jpg,downloaded,12,121,Jack-Jack Parr - Incredible Potential,full,https://api.lorcana.ravensburger.com/images/en/set12/121_5be0c6e34af28b7ae21b074c7a7efb5ba210c5b5.jpg,image/jpeg;charset=UTF-8
012 - 122 - Queen of Hearts - Impatient Traveler.jpg,downloaded,12,122,Queen of Hearts - Impatient Traveler,full,https://api.lorcana.ravensburger.com/images/en/set12/122_f8fafe7de486c077a5930c0414faabec5db19d8f.jpg,image/jpeg;charset=UTF-8
012 - 123 - Hercules - Young Rescuer.jpg,downloaded,12,123,Hercules - Young Rescuer,full,https://api.lorcana.ravensburger.com/images/en/set12/123_7d1180d5a0ef56b0abcab5dd7c1ade4a1c73f3a1.jpg,image/jpeg;charset=UTF-8
012 - 124 - Vincenzo Santorini - On the Run.jpg,downloaded,12,124,Vincenzo Santorini - On the Run,full,https://api.lorcana.ravensburger.com/images/en/set12/124_caf65d57e9560b97000c7adb02a5d0c3cb119d2a.jpg,image/jpeg;charset=UTF-8
012 - 125 - The Leviathan - Guardian of Atlantis.jpg,downloaded,12,125,The Leviathan - Guardian of Atlantis,full,https://api.lorcana.ravensburger.com/images/en/set12/125_d39015cf0c54967bf540d007b599d663385857f4.jpg,image/jpeg;charset=UTF-8
012 - 126 - Sid Phillips - Toy Surgeon.jpg,downloaded,12,126,Sid Phillips - Toy Surgeon,full,https://api.lorcana.ravensburger.com/images/en/set12/126_298228898119d2e129b47868e1089f65b8c81d27.jpg,image/jpeg;charset=UTF-8
012 - 127 - Mr. Incredible - Super Strong.jpg,downloaded,12,127,Mr. Incredible - Super Strong,full,https://api.lorcana.ravensburger.com/images/en/set12/127_6f47dd6cf918e3fad26588f8212118153113d021.jpg,image/jpeg;charset=UTF-8
012 - 128 - Pterodactyl Janie Doll - Sid's Toy.jpg,downloaded,12,128,Pterodactyl Janie Doll - Sid's Toy,full,https://api.lorcana.ravensburger.com/images/en/set12/128_975402ea8db95ddaa12e1db7b4c500016beaa2f0.jpg,image/jpeg;charset=UTF-8
012 - 129 - Inner Strength.jpg,downloaded,12,129,Inner Strength,full,https://api.lorcana.ravensburger.com/images/en/set12/129_f39ee19e5a72290f2255810d645ee686ff4ff863.jpg,image/jpeg;charset=UTF-8
012 - 130 - Firefly Swarm.jpg,downloaded,12,130,Firefly Swarm,full,https://api.lorcana.ravensburger.com/images/en/set12/130_c2d7effe3a463d45cf2a37e149df56e1e8d431ef.jpg,image/jpeg;charset=UTF-8
012 - 131 - Like a Bird in the Sky.jpg,downloaded,12,131,Like a Bird in the Sky,full,https://api.lorcana.ravensburger.com/images/en/set12/131_90af5e96469c4c0603b10b074955bfefc086d9f5.jpg,image/jpeg;charset=UTF-8
012 - 132 - Hero Work.jpg,downloaded,12,132,Hero Work,full,https://api.lorcana.ravensburger.com/images/en/set12/132_77b0d45ef45393cf53e4230a6e048e9097827ad1.jpg,image/jpeg;charset=UTF-8
012 - 133 - Dangerous Plan.jpg,downloaded,12,133,Dangerous Plan,full,https://api.lorcana.ravensburger.com/images/en/set12/133_8d811780de8382fc495bbdc2308bfea9208998c0.jpg,image/jpeg;charset=UTF-8
012 - 134 - Amazu's Inkcaster.jpg,downloaded,12,134,Amazu's Inkcaster,full,https://api.lorcana.ravensburger.com/images/en/set12/134_9bc9fe599c854d14b39d29e4e8a4b8d2ddca50cd.jpg,image/jpeg;charset=UTF-8
012 - 135 - Remote Inklands - Desert Ruins.jpg,downloaded,12,135,Remote Inklands - Desert Ruins,full,https://api.lorcana.ravensburger.com/images/en/set12/135_825c1520fa0b9a015d0aa63941a88453300b3671.jpg,image/jpeg;charset=UTF-8
012 - 136 - Leviathan's Lair - Dangerous Ground.jpg,downloaded,12,136,Leviathan's Lair - Dangerous Ground,full,https://api.lorcana.ravensburger.com/images/en/set12/136_4073aaad1b2bc4b21fd2164534784e9c093c4e83.jpg,image/jpeg;charset=UTF-8
012 - 137 - Robin Hood - Desert Wanderer.jpg,downloaded,12,137,Robin Hood - Desert Wanderer,full,https://api.lorcana.ravensburger.com/images/en/set12/137_9dab6a338564f9092fc0f9d2159991e4cd1f295a.jpg,image/jpeg;charset=UTF-8
012 - 138 - Prince Charming - Searching for Answers.jpg,downloaded,12,138,Prince Charming - Searching for Answers,full,https://api.lorcana.ravensburger.com/images/en/set12/138_65f115a15832daa5a2e5cafec7c819107d913480.jpg,image/jpeg;charset=UTF-8
012 - 139 - Merryweather - Feisty Fairy.jpg,downloaded,12,139,Merryweather - Feisty Fairy,full,https://api.lorcana.ravensburger.com/images/en/set12/139_dcd9dc327544ab77367015d4e01379f5c31495dc.jpg,image/jpeg;charset=UTF-8
012 - 140 - Fauna - Good-Natured Fairy.jpg,downloaded,12,140,Fauna - Good-Natured Fairy,full,https://api.lorcana.ravensburger.com/images/en/set12/140_2a6aa34198743f1a83c6fece9ed91b4a174203aa.jpg,image/jpeg;charset=UTF-8
012 - 141 - Flora - Strong-Willed Fairy.jpg,downloaded,12,141,Flora - Strong-Willed Fairy,full,https://api.lorcana.ravensburger.com/images/en/set12/141_66e94a1fe266d63c6fb39be4c306bcced22b4bbf.jpg,image/jpeg;charset=UTF-8
012 - 142 - Mirabel Madrigal - Resourceful Daughter.jpg,downloaded,12,142,Mirabel Madrigal - Resourceful Daughter,full,https://api.lorcana.ravensburger.com/images/en/set12/142_3990733aacbcc52abeefd31bb6407ce16ff78a21.jpg,image/jpeg;charset=UTF-8
012 - 143 - Syndrome - Evil Inventor.jpg,downloaded,12,143,Syndrome - Evil Inventor,full,https://api.lorcana.ravensburger.com/images/en/set12/143_def61ec1c3c5492ae7ad64197fbba536df367517.jpg,image/jpeg;charset=UTF-8
012 - 144 - Kida - Guardian of the Path.jpg,downloaded,12,144,Kida - Guardian of the Path,full,https://api.lorcana.ravensburger.com/images/en/set12/144_581aeec7c3290e49e69da41a22eacfff1c0e6f27.jpg,image/jpeg;charset=UTF-8
012 - 145 - Gadget Hackwrench - Resourceful Mechanic.jpg,downloaded,12,145,Gadget Hackwrench - Resourceful Mechanic,full,https://api.lorcana.ravensburger.com/images/en/set12/145_576abce53d4d50cb5acd9ed144fa18a27a66ae37.jpg,image/jpeg;charset=UTF-8
012 - 146 - Norton Nimnul - Misanthropic Genius.jpg,downloaded,12,146,Norton Nimnul - Misanthropic Genius,full,https://api.lorcana.ravensburger.com/images/en/set12/146_d855e5debaae441bbc48a5479c95375746faae18.jpg,image/jpeg;charset=UTF-8
012 - 147 - Gadget Hackwrench - Finder of Lost Parts.jpg,downloaded,12,147,Gadget Hackwrench - Finder of Lost Parts,full,https://api.lorcana.ravensburger.com/images/en/set12/147_f3a96764677522717aace5b7002b4f92376069c7.jpg,image/jpeg;charset=UTF-8
012 - 148 - Zipper - Tiny Helper.jpg,downloaded,12,148,Zipper - Tiny Helper,full,https://api.lorcana.ravensburger.com/images/en/set12/148_07a59c08a5a9c83541039a1ab1c135921ef5b528.jpg,image/jpeg;charset=UTF-8
012 - 149 - Edna Mode - Super Suit Designer.jpg,downloaded,12,149,Edna Mode - Super Suit Designer,full,https://api.lorcana.ravensburger.com/images/en/set12/149_ee4eb83f46a7564dcbe57588ba2a1353989c4b03.jpg,image/jpeg;charset=UTF-8
012 - 150 - Zipper - Big Helper.jpg,downloaded,12,150,Zipper - Big Helper,full,https://api.lorcana.ravensburger.com/images/en/set12/150_aa284fd8363776ff38fbb070d8d17834803daf92.jpg,image/jpeg;charset=UTF-8
012 - 151 - Luisa Madrigal - No Pressure.jpg,downloaded,12,151,Luisa Madrigal - No Pressure,full,https://api.lorcana.ravensburger.com/images/en/set12/151_2bc59d0c69077692b5060c1235cd8cc0e50b0e51.jpg,image/jpeg;charset=UTF-8
012 - 152 - Dr. Sara Bellum - Head of Research.jpg,downloaded,12,152,Dr. Sara Bellum - Head of Research,full,https://api.lorcana.ravensburger.com/images/en/set12/152_32aa5a21d6e698055f18ffab415d9c265eddc47c.jpg,image/jpeg;charset=UTF-8
012 - 153 - Isabela Madrigal - Perfectly in Control.jpg,downloaded,12,153,Isabela Madrigal - Perfectly in Control,full,https://api.lorcana.ravensburger.com/images/en/set12/153_3c7b814ce9ce18de8624005f49b7742751eb5f06.jpg,image/jpeg;charset=UTF-8
012 - 154 - Bruno Madrigal - Oasis Oracle.jpg,downloaded,12,154,Bruno Madrigal - Oasis Oracle,full,https://api.lorcana.ravensburger.com/images/en/set12/154_ab2de738a0d05b43540cd81de4e57f4597cbd46f.jpg,image/jpeg;charset=UTF-8
012 - 155 - Cinderella - Resourceful Traveler.jpg,downloaded,12,155,Cinderella - Resourceful Traveler,full,https://api.lorcana.ravensburger.com/images/en/set12/155_256bec7442dbacd35eb75068524f5ba320c105d8.jpg,image/jpeg;charset=UTF-8
012 - 156 - Bruno Madrigal - Seeing the Future.jpg,downloaded,12,156,Bruno Madrigal - Seeing the Future,full,https://api.lorcana.ravensburger.com/images/en/set12/156_77d17b1c5a4a4db88c5442652c10d09ff076e645.jpg,image/jpeg;charset=UTF-8
012 - 157 - Kida - Discovering the Unknown.jpg,downloaded,12,157,Kida - Discovering the Unknown,full,https://api.lorcana.ravensburger.com/images/en/set12/157_aa0d819e4b05ae775ea6d8c04e6cb405f8acd181.jpg,image/jpeg;charset=UTF-8
012 - 158 - Kashekim - Wise King.jpg,downloaded,12,158,Kashekim - Wise King,full,https://api.lorcana.ravensburger.com/images/en/set12/158_b7a3b500d1753c0fd0ac759e10935c87645c1c6b.jpg,image/jpeg;charset=UTF-8
012 - 159 - Minnie Mouse - Practical Traveler.jpg,downloaded,12,159,Minnie Mouse - Practical Traveler,full,https://api.lorcana.ravensburger.com/images/en/set12/159_2952111f0f0fb92885c7f8f068b0aca3715f6824.jpg,image/jpeg;charset=UTF-8
012 - 160 - Kida - Crystal Scion.jpg,downloaded,12,160,Kida - Crystal Scion,full,https://api.lorcana.ravensburger.com/images/en/set12/160_1d99a9bef804ada611bb3545822f5782fde8dfdf.jpg,image/jpeg;charset=UTF-8
012 - 161 - Ursula - Deal Maker.jpg,downloaded,12,161,Ursula - Deal Maker,full,https://api.lorcana.ravensburger.com/images/en/set12/161_af6b761a9ddf3aa8dae5ab2f5ded6f7359c067d1.jpg,image/jpeg;charset=UTF-8
012 - 162 - Someone Will Lose His Head.jpg,downloaded,12,162,Someone Will Lose His Head,full,https://api.lorcana.ravensburger.com/images/en/set12/162_c0ad1e6785a28da676ec3536d14c694185d6db49.jpg,image/jpeg;charset=UTF-8
012 - 163 - What Else Can I Do.jpg,downloaded,12,163,What Else Can I Do?,full,https://api.lorcana.ravensburger.com/images/en/set12/163_5cf936ba95e6c6cebaf74c49739c26f2699011e1.jpg,image/jpeg;charset=UTF-8
012 - 164 - Escape Plan.jpg,downloaded,12,164,Escape Plan,full,https://api.lorcana.ravensburger.com/images/en/set12/164_ac329067db5f9b76325d8716c8cd6a30a9617552.jpg,image/jpeg;charset=UTF-8
